itemCode,prodOrder,projectCode,customer,description,status
L822524H011100,PD2605835,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-01 Weld stair-1,Completed
SO2500019,PD2605835,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-01 Weld stair-1,Completed
SO2500019,PD2605836,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-07 Ladder 1,Completed
L822524H011200,PD2605836,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-07 Ladder 1,Completed
SO2500019,PD2605837,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-10 Ladder 2,Completed
L822524H011300,PD2605837,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-10 Ladder 2,Completed
SO2500019,PD2605838,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-12 แผ่นรอยต่อ Ladder,Completed
L822524H011400,PD2605838,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-12 แผ่นรอยต่อ Ladder,Completed
L822524H011500,PD2605839,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-14 Assy support ladder,Active
SO2500019,PD2605839,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-14 Assy support ladder,Active
L822524H011600,PD2605840,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-26 Assy Support Life line Top,Active
SO2500019,PD2605840,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-26 Assy Support Life line Top,Active
SO2500019,PD2605841,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-29 Assy Support Life line Bottom,Active
L822524H011700,PD2605841,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-29 Assy Support Life line Bottom,Active
SO2500019,PD2605842,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-33 Ladder 3,Completed
L822524H011800,PD2605842,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-33 Ladder 3,Completed
SO2500019,PD2605843,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-35 Ladder 5,Completed
L822524H011900,PD2605843,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-35 Ladder 5,Completed
SO2500019,PD2605844,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-15 Weld support ladder,Completed
L822524H011501,PD2605844,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-15 Weld support ladder,Completed
L822524H011601,PD2605845,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-27 Weld Support Life line Top,Completed
SO2500019,PD2605845,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-27 Weld Support Life line Top,Completed
L822524H011701,PD2605846,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-30 Weld Support Life line Bottom,Completed
SO2500019,PD2605846,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-30 Weld Support Life line Bottom,Completed
L822524H011702,PD2605847,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-18 Shaft for life line,Completed
SO2500019,PD2605847,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-18 Shaft for life line,Completed
SO2500019,PD2605848,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-02 Plate stair-1,Completed
L822524H014101,PD2605848,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-02 Plate stair-1,Completed
L822524H014102,PD2605849,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-03 SQ 25x50x3-1,Completed
SO2500019,PD2605849,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-03 SQ 25x50x3-1,Completed
SO2500019,PD2605850,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-05 SQ 25x50x3-3,Completed
L822524H014103,PD2605850,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-05 SQ 25x50x3-3,Completed
SO2500019,PD2605851,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-06 SQ 25x50x3-4,Completed
L822524H014104,PD2605851,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-06 SQ 25x50x3-4,Completed
L822524H014105,PD2605852,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-13 Plate closs top ladder,Completed
SO2500019,PD2605852,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-13 Plate closs top ladder,Completed
L822524H014201,PD2605853,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-08 SQ 25x50x3-5,Completed
SO2500019,PD2605853,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-08 SQ 25x50x3-5,Completed
SO2500019,PD2605854,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-09 32x32x2.3,Completed
L822524H014202,PD2605854,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-09 32x32x2.3,Completed
L822524H014301,PD2605855,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-11 SQ 25x50x3-6,Completed
SO2500019,PD2605855,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-11 SQ 25x50x3-6,Completed
SO2500019,PD2605856,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-19 Plate closs top ladder-2,Completed
L822524H014302,PD2605856,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-19 Plate closs top ladder-2,Completed
SO2500019,PD2605857,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-20  Plate closs top ladder-3,Completed
L822524H014303,PD2605857,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-20  Plate closs top ladder-3,Completed
SO2500019,PD2605858,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-34 SQ 25x50x3-7,Completed
L822524H014801,PD2605858,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-34 SQ 25x50x3-7,Completed
L822524H01451A,PD2605859,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-16 Plate support ladder-1,Completed
SO2500019,PD2605859,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-16 Plate support ladder-1,Completed
SO2500019,PD2605860,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-17 Plate support ladder-2,Completed
L822524H01451B,PD2605860,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-17 Plate support ladder-2,Completed
L822524H01451C,PD2605861,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-18 Stud M12,Completed
SO2500019,PD2605861,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-18 Stud M12,Completed
L822524H01461A,PD2605862,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-28 Plate 1 for life line top,Completed
SO2500019,PD2605862,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-28 Plate 1 for life line top,Completed
L822524H01461B,PD2605863,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-29 Plate 2 for life line top,Completed
SO2500019,PD2605863,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-29 Plate 2 for life line top,Completed
L822524H01471A,PD2605864,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-31 Plate1 Support Life line Bottom,Completed
SO2500019,PD2605864,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-31 Plate1 Support Life line Bottom,Completed
L822524H01471B,PD2605865,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-32 Plate2 Support Life line Bottom,Completed
SO2500019,PD2605865,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-32 Plate2 Support Life line Bottom,Completed
L822523E011000,PD2605866,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-00 Assy service Patfrom-Typ-2,Active
SO2500019,PD2605866,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-00 Assy service Patfrom-Typ-2,Active
SO2500019,PD2605867,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-00 Assy structure service motor-Typ-2,Active
L822523E011100,PD2605867,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-00 Assy structure service motor-Typ-2,Active
L822523E011200,PD2605868,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-28 Assy slide bar-Typ-2,Active
SO2500019,PD2605868,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-28 Assy slide bar-Typ-2,Active
L822523E011102,PD2605869,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-01 Assy support service mortor-Typ-2,Active
SO2500019,PD2605869,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-01 Assy support service mortor-Typ-2,Active
SO2500019,PD2605870,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-12 Weld struture beam-Typ-2,Completed
L822523E011101,PD2605870,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-12 Weld struture beam-Typ-2,Completed
L822523E011103,PD2605871,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-15 Assy support column service-L-Typ-2,Active
SO2500019,PD2605871,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-15 Assy support column service-L-Typ-2,Active
L822523E011104,PD2605872,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-17 Assy support column service-R-Typ-2,Active
SO2500019,PD2605872,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-17 Assy support column service-R-Typ-2,Active
SO2500019,PD2605873,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-06 Assy support service mortor-2,Active
L822524B011101,PD2605873,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-06 Assy support service mortor-2,Active
L822523E011202,PD2605874,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-37 H-Heam 150x150x7x10-3-Typ-2,Completed
SO2500019,PD2605874,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-37 H-Heam 150x150x7x10-3-Typ-2,Completed
SO2500019,PD2605875,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-34 คาน H-Heam 150x150x7x10-2-Typ-2,Completed
L822523E011201,PD2605875,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-34 คาน H-Heam 150x150x7x10-2-Typ-2,Completed
SO2500019,PD2605876,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-31 Support 2,Completed
L822524B011206,PD2605876,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-31 Support 2,Completed
SO2500019,PD2605877,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-35 Plate support beam -1,Completed
L822524B011202,PD2605877,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-35 Plate support beam -1,Completed
L822523E01412A,PD2605878,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-02 Weld support service mortor-Typ-2,Completed
SO2500019,PD2605878,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-02 Weld support service mortor-Typ-2,Completed
L822523E01411A,PD2605879,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-13 H-Heam 125x125x6x9-Typ-2,Completed
SO2500019,PD2605879,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-13 H-Heam 125x125x6x9-Typ-2,Completed
L822524B01415A,PD2605880,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-14 Plate support service motor-3,Completed
SO2500019,PD2605880,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-14 Plate support service motor-3,Completed
L822524B01415B,PD2605881,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-26 Lip plate Support H Beam-3,Completed
SO2500019,PD2605881,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-26 Lip plate Support H Beam-3,Completed
SO2500019,PD2605882,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-27 Lip plate Support H Beam-4,Completed
L822524B01415C,PD2605882,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-27 Lip plate Support H Beam-4,Completed
L822523E01113A,PD2605883,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-16 Weld support column service-L-Typ-2,Completed
SO2500019,PD2605883,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-16 Weld support column service-L-Typ-2,Completed
L822524B01113B,PD2605884,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-22 Support 1,Completed
SO2500019,PD2605884,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-22 Support 1,Completed
L822523E01114A,PD2605885,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-18 Weld support column service-R-Typ-2,Completed
SO2500019,PD2605885,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-18 Weld support column service-R-Typ-2,Completed
L822524B01111A,PD2605886,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-08 Weld support service mortor-2,Completed
SO2500019,PD2605886,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-08 Weld support service mortor-2,Completed
L822523E0141AA,PD2605887,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-04 H-100x100x6x8-Typ-2,Completed
SO2500019,PD2605887,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),010-04 H-100x100x6x8-Typ-2,Completed
L822524B0141AC,PD2605888,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-03 Plate support service motor-1,Completed
SO2500019,PD2605888,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-03 Plate support service motor-1,Completed
L822524B0141AG,PD2605889,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-19 Plate support service motor-3,Completed
SO2500019,PD2605889,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-19 Plate support service motor-3,Completed
L822524B0141AI,PD2605890,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-23 C 75x40x5-3,Completed
SO2500019,PD2605890,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-23 C 75x40x5-3,Completed
L822524B0141AJ,PD2605891,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-24 C 75x40x5-4,Completed
SO2500019,PD2605891,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-24 C 75x40x5-4,Completed
L822524B0141AH,PD2605892,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-20 C 75x40x5,Completed
SO2500019,PD2605892,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-20 C 75x40x5,Completed
L822524B0141AF,PD2605893,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-21 C 75x40x5 2,Completed
SO2500019,PD2605893,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-21 C 75x40x5 2,Completed
SO2500019,PD2605894,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-07 Plate support service motor-2,Completed
L822524B0141AB,PD2605894,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-07 Plate support service motor-2,Completed
L822524B0141AA,PD2605895,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-10 H-100x100x6x8,Completed
SO2500019,PD2605895,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-10 H-100x100x6x8,Completed
L822524B0141AE,PD2605896,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-05 Lip plate Support H Beam,Completed
SO2500019,PD2605896,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),09-05 Lip plate Support H Beam,Completed
SO2500019,PD2605897,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-21 Assy ราวกันตก,Active
L822524H014A00,PD2605897,SO2500019,บจก.ซิเลซติกา(ประเทศไทย),07-21 Assy ราวกันตก,Active
